Serie;Codigo_municipio;Nombre;2023
Municipios;0565;Fresnedillas de la Oliva;Fresnedillas de la Oliva;20;25;25;
Municipios;0571;Fresno de Torote;Fresno de Torote;39;36;40;
Municipios;0587;Fuenlabrada;Fuenlabrada;2293;2234;2314;
Municipios;0590;Fuente el Saz de Jarama;Fuente el Saz de Jarama;125;119;114;
Municipios;0604;Fuentidueña de Tajo;Fuentidueña de Tajo;55;50;44;
Municipios;0611;Galapagar;Galapagar;546;573;594;
Municipios;0626;Garganta de los Montes;Garganta de los Montes;10;14;14;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Gargantilla del Lozoya y Pinilla de Buitrago;10;12;10;
Municipios;0647;Gascones;Gascones;1;1;6;
Municipios;0650;Getafe;Getafe;4567;4667;4979;
Municipios;0663;Griñón;Griñón;164;156;168;
Municipios;0679;Guadalix de la Sierra;Guadalix de la Sierra;117;124;135;
Municipios;0685;Guadarrama;Guadarrama;394;380;423;
Municipios;0698;Hiruela (La);Hiruela (La);2;2;4;
Municipios;0702;Horcajo de la Sierra-Aoslos;Horcajo de la Sierra-Aoslos;2;4;3;
Municipios;0719;Horcajuelo de la Sierra;Horcajuelo de la Sierra;2;3;3;
Municipios;0724;Hoyo de Manzanares;Hoyo de Manzanares;144;149;158;
Municipios;0730;Humanes de Madrid;Humanes de Madrid;195;184;186;
Municipios;0745;Leganés;Leganés;5624;5697;5999;
Municipios;0758;Loeches;Loeches;87;89;90;
Municipios;0761;Lozoya;Lozoya;21;22;26;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Lozoyuela-Navas-Sieteiglesias;45;39;38;
Municipios;0783;Madarcos;Madarcos;5;6;6;
Municipios;0796;Madrid;Madrid;102457;98450;98336;
Municipios;0800;Majadahonda;Majadahonda;1431;1513;1660;
Municipios;0822;Manzanares el Real;Manzanares el Real;164;169;175;
Municipios;0838;Meco;Meco;142;129;120;
Municipios;0843;Mejorada del Campo;Mejorada del Campo;277;254;245;
Municipios;0856;Miraflores de la Sierra;Miraflores de la Sierra;132;147;142;
Municipios;0869;Molar (El);Molar (El);145;134;145;
Municipios;0875;Molinos (Los);Molinos (Los);122;123;135;
Municipios;0881;Montejo de la Sierra;Montejo de la Sierra;23;22;16;
Municipios;0894;Moraleja de Enmedio;Moraleja de Enmedio;82;72;81;
Municipios;0908;Moralzarzal;Moralzarzal;228;225;245;
Municipios;0915;Morata de Tajuña;Morata de Tajuña;192;178;175;
Municipios;0920;Móstoles;Móstoles;4138;4183;4468;
Municipios;0936;Navacerrada;Navacerrada;92;82;88;
Municipios;0941;Navalafuente;Navalafuente;20;20;23;
Municipios;0954;Navalagamella;Navalagamella;55;57;60;
Municipios;0967;Navalcarnero;Navalcarnero;439;454;476;
Municipios;0973;Navarredonda y San Mamés;Navarredonda y San Mamés;4;3;3;
Municipios;0992;Navas del Rey;Navas del Rey;75;71;75;
Municipios;1006;Nuevo Baztán;Nuevo Baztán;85;84;89;
Municipios;1013;Olmeda de las Fuentes;Olmeda de las Fuentes;6;7;7;
Municipios;1028;Orusco de Tajuña;Orusco de Tajuña;39;37;35;
Municipios;1049;Paracuellos de Jarama;Paracuellos de Jarama;247;250;255;
Municipios;1065;Parla;Parla;1512;1532;1613;
Municipios;1071;Patones;Patones;17;21;20;
Municipios;1087;Pedrezuela;Pedrezuela;76;74;74;
Municipios;1090;Pelayos de la Presa;Pelayos de la Presa;87;93;88;
Municipios;1104;Perales de Tajuña;Perales de Tajuña;85;89;81;
Municipios;1111;Pezuela de las Torres;Pezuela de las Torres;21;22;27;
Municipios;1126;Pinilla del Valle;Pinilla del Valle;6;6;5;
Municipios;1132;Pinto;Pinto;811;798;860;
Municipios;1147;Piñuécar-Gandullas;Piñuécar-Gandullas;5;3;3;
Municipios;1150;Pozuelo de Alarcón;Pozuelo de Alarcón;1840;1996;2164;
Municipios;1163;Pozuelo del Rey;Pozuelo del Rey;15;16;13;
Municipios;1179;Prádena del Rincón;Prádena del Rincón;3;3;3;
Municipios;1185;Puebla de la Sierra;Puebla de la Sierra;1;1;1;
Municipios;9020;Puentes Viejas;Puentes Viejas;21;18;15;
Municipios;1198;Quijorna;Quijorna;71;67;71;
Municipios;1202;Rascafría;Rascafría;48;55;59;
Municipios;1219;Redueña;Redueña;12;10;12;
Municipios;1224;Ribatejada;Ribatejada;22;20;24;
Municipios;1230;Rivas-Vaciamadrid;Rivas-Vaciamadrid;671;663;710;
Municipios;1245;Robledillo de la Jara;Robledillo de la Jara;9;5;4;
Municipios;1258;Robledo de Chavela;Robledo de Chavela;108;109;121;
Municipios;1261;Robregordo;Robregordo;4;2;1;
Municipios;1277;Rozas de Madrid (Las);Rozas de Madrid (Las);1409;1507;1621;
Municipios;1283;Rozas de Puerto Real;Rozas de Puerto Real;31;36;30;
Municipios;1296;San Agustín del Guadalix;San Agustín del Guadalix;169;165;162;
Municipios;1300;San Fernando de Henares;San Fernando de Henares;694;644;670;
Municipios;1317;San Lorenzo de El Escorial;San Lorenzo de El Escorial;460;443;458;
Municipios;1338;San Martín de Valdeiglesias;San Martín de Valdeiglesias;257;247;225;
Municipios;1322;San Martín de la Vega;San Martín de la Vega;268;262;268;
Municipios;1343;San Sebastián de los Reyes;San Sebastián de los Reyes;1485;1497;1549;
Municipios;1356;Santa María de la Alameda;Santa María de la Alameda;38;33;31;
Municipios;1369;Santorcaz;Santorcaz;33;28;24;
Municipios;1375;Santos de la Humosa (Los);Santos de la Humosa (Los);47;46;42;
Municipios;1381;Serna del Monte (La);Serna del Monte (La);1;1;2;
Municipios;1408;Serranillos del Valle;Serranillos del Valle;64;66;70;
Municipios;1415;Sevilla la Nueva;Sevilla la Nueva;138;123;133;
Municipios;1436;Somosierra;Somosierra;4;1;1;
Municipios;1441;Soto del Real;Soto del Real;187;180;198;
Municipios;1454;Talamanca de Jarama;Talamanca de Jarama;58;62;60;
Municipios;1467;Tielmes;Tielmes;79;73;69;
Municipios;1473;Titulcia;Titulcia;41;36;37;
Municipios;1489;Torrejón de Ardoz;Torrejón de Ardoz;2207;2208;2294;
Municipios;1505;Torrejón de Velasco;Torrejón de Velasco;78;64;56;
Municipios;1492;Torrejón de la Calzada;Torrejón de la Calzada;92;99;112;
Municipios;1512;Torrelaguna;Torrelaguna;116;108;110;
Municipios;1527;Torrelodones;Torrelodones;411;430;435;
Municipios;1533;Torremocha de Jarama;Torremocha de Jarama;44;48;37;
Municipios;1548;Torres de la Alameda;Torres de la Alameda;129;119;111;
Municipios;9036;Tres Cantos;Tres Cantos;595;626;711;
Municipios;1551;Valdaracete;Valdaracete;22;17;18;
Municipios;1564;Valdeavero;Valdeavero;32;26;26;
Municipios;1570;Valdelaguna;Valdelaguna;31;26;25;
Municipios;1586;Valdemanco;Valdemanco;27;30;31;
Municipios;1599;Valdemaqueda;Valdemaqueda;25;23;25;
Municipios;1603;Valdemorillo;Valdemorillo;239;234;241;
Municipios;1610;Valdemoro;Valdemoro;1017;1020;1032;
Municipios;1625;Valdeolmos-Alalpardo;Valdeolmos-Alalpardo;50;46;58;
Municipios;1631;Valdepiélagos;Valdepiélagos;8;12;13;
Municipios;1646;Valdetorres de Jarama;Valdetorres de Jarama;98;87;95;
Municipios;1659;Valdilecha;Valdilecha;55;55;50;
Municipios;1662;Valverde de Alcalá;Valverde de Alcalá;13;14;9;
Municipios;1678;Velilla de San Antonio;Velilla de San Antonio;132;121;122;
Municipios;1684;Vellón (El);Vellón (El);41;39;35;
Municipios;1697;Venturada;Venturada;36;41;36;
Municipios;1718;Villa del Prado;Villa del Prado;164;170;162;
Municipios;1701;Villaconejos;Villaconejos;101;101;110;
Municipios;1723;Villalbilla;Villalbilla;141;136;143;
Municipios;1739;Villamanrique de Tajo;Villamanrique de Tajo;27;27;22;
Municipios;1744;Villamanta;Villamanta;63;60;71;
Municipios;1757;Villamantilla;Villamantilla;25;25;20;
Municipios;1782;Villanueva de Perales;Villanueva de Perales;26;17;25;
Municipios;1760;Villanueva de la Cañada;Villanueva de la Cañada;309;310;350;
Municipios;1776;Villanueva del Pardillo;Villanueva del Pardillo;184;202;222;
Municipios;1795;Villar del Olmo;Villar del Olmo;31;31;33;
Municipios;1809;Villarejo de Salvanés;Villarejo de Salvanés;171;153;153;
Municipios;1816;Villaviciosa de Odón;Villaviciosa de Odón;605;607;652;
Municipios;1821;Villavieja del Lozoya;Villavieja del Lozoya;9;9;9;
Municipios;1837;Zarzalejo;Zarzalejo;44;39;44;
